date,county,state,fips,cases,deaths
6/18/2020,Santa Barbara,California,6083,2228,22
6/18/2020,Santa Clara,California,6085,3363,153
6/18/2020,Santa Cruz,California,6087,273,3
6/18/2020,Shasta,California,6089,62,4
6/18/2020,Sierra,California,6091,1,0
6/18/2020,Siskiyou,California,6093,21,0
6/18/2020,Solano,California,6095,816,23
6/18/2020,Sonoma,California,6097,822,4
6/18/2020,Stanislaus,California,6099,1387,36
6/18/2020,Sutter,California,6101,97,3
6/18/2020,Tehama,California,6103,24,1
6/18/2020,Trinity,California,6105,3,0
6/18/2020,Tulare,California,6107,3004,107
6/18/2020,Tuolumne,California,6109,9,0
6/18/2020,Ventura,California,6111,1753,42
6/18/2020,Yolo,California,6113,302,24
6/18/2020,Yuba,California,6115,39,1
6/19/2020,Alameda,California,6001,4723,118
6/19/2020,Alpine,California,6003,1,0
6/19/2020,Amador,California,6005,11,0
6/19/2020,Butte,California,6007,94,1
6/19/2020,Calaveras,California,6009,28,0
6/19/2020,Colusa,California,6011,7,0
6/19/2020,Contra Costa,California,6013,2148,56
6/19/2020,Del Norte,California,6015,48,0
6/19/2020,El Dorado,California,6017,130,0
6/19/2020,Fresno,California,6019,3187,66
6/19/2020,Glenn,California,6021,42,0
6/19/2020,Humboldt,California,6023,110,4
6/19/2020,Imperial,California,6025,4744,63
6/19/2020,Inyo,California,6027,25,1
6/19/2020,Kern,California,6029,3716,60
6/19/2020,Kings,California,6031,2057,12
6/19/2020,Lake,California,6033,36,0
6/19/2020,Lassen,California,6035,9,0
6/19/2020,Los Angeles,California,6037,79609,3063
6/19/2020,Madera,California,6039,314,4
6/19/2020,Marin,California,6041,917,18
6/19/2020,Mariposa,California,6043,18,1
6/19/2020,Mendocino,California,6045,54,0
6/19/2020,Merced,California,6047,564,8
6/19/2020,Mono,California,6051,37,1
6/19/2020,Monterey,California,6053,1156,12
6/19/2020,Napa,California,6055,217,4
6/19/2020,Nevada,California,6057,75,1
6/19/2020,Orange,California,6059,9597,257
6/19/2020,Placer,California,6061,476,9
6/19/2020,Plumas,California,6063,5,0
6/19/2020,Riverside,California,6065,12778,410
6/19/2020,Sacramento,California,6067,1975,67
6/19/2020,San Benito,California,6069,161,2
6/19/2020,San Bernardino,California,6071,8714,230
6/19/2020,San Diego,California,6073,10413,332
6/19/2020,San Francisco,California,6075,3060,47
6/19/2020,San Joaquin,California,6077,1926,48
6/19/2020,San Luis Obispo,California,6079,404,1
6/19/2020,San Mateo,California,6081,2674,103
6/19/2020,Santa Barbara,California,6083,2293,22
6/19/2020,Santa Clara,California,6085,3398,153
6/19/2020,Santa Cruz,California,6087,283,2
6/19/2020,Shasta,California,6089,76,4
6/19/2020,Sierra,California,6091,1,0
6/19/2020,Siskiyou,California,6093,21,0
6/19/2020,Solano,California,6095,865,23
6/19/2020,Sonoma,California,6097,835,4
6/19/2020,Stanislaus,California,6099,1495,36
6/19/2020,Sutter,California,6101,97,3
6/19/2020,Tehama,California,6103,31,1
6/19/2020,Trinity,California,6105,3,0
6/19/2020,Tulare,California,6107,3046,111
6/19/2020,Tuolumne,California,6109,9,0
6/19/2020,Ventura,California,6111,1781,42
6/19/2020,Yolo,California,6113,310,24
6/19/2020,Yuba,California,6115,39,1
6/20/2020,Alameda,California,6001,4826,118
6/20/2020,Alpine,California,6003,1,0
6/20/2020,Amador,California,6005,12,0
6/20/2020,Butte,California,6007,94,1
6/20/2020,Calaveras,California,6009,28,0
6/20/2020,Colusa,California,6011,7,0
6/20/2020,Contra Costa,California,6013,2240,56
6/20/2020,Del Norte,California,6015,48,0
6/20/2020,El Dorado,California,6017,130,0
6/20/2020,Fresno,California,6019,3245,66
6/20/2020,Glenn,California,6021,42,0
6/20/2020,Humboldt,California,6023,110,4
6/20/2020,Imperial,California,6025,4800,63
6/20/2020,Inyo,California,6027,26,1
6/20/2020,Kern,California,6029,3803,60
6/20/2020,Kings,California,6031,2091,15
6/20/2020,Lake,California,6033,36,0
6/20/2020,Lassen,California,6035,9,0
6/20/2020,Los Angeles,California,6037,81636,3110
6/20/2020,Madera,California,6039,314,4
6/20/2020,Marin,California,6041,1030,18
6/20/2020,Mariposa,California,6043,18,1
6/20/2020,Mendocino,California,6045,54,0
6/20/2020,Merced,California,6047,564,8
6/20/2020,Mono,California,6051,37,1
6/20/2020,Monterey,California,6053,1181,12
6/20/2020,Napa,California,6055,225,4
6/20/2020,Nevada,California,6057,75,1
6/20/2020,Orange,California,6059,9988,267
6/20/2020,Placer,California,6061,490,9
6/20/2020,Plumas,California,6063,5,0
6/20/2020,Riverside,California,6065,12778,410
6/20/2020,Sacramento,California,6067,2068,67
6/20/2020,San Benito,California,6069,164,2
6/20/2020,San Bernardino,California,6071,8959,233
6/20/2020,San Diego,California,6073,10547,338
6/20/2020,San Francisco,California,6075,3061,47
6/20/2020,San Joaquin,California,6077,2177,48
6/20/2020,San Luis Obispo,California,6079,404,1
6/20/2020,San Mateo,California,6081,2713,103
6/20/2020,Santa Barbara,California,6083,2293,22
6/20/2020,Santa Clara,California,6085,3458,153
6/20/2020,Santa Cruz,California,6087,286,3
6/20/2020,Shasta,California,6089,80,4
6/20/2020,Sierra,California,6091,1,0
6/20/2020,Siskiyou,California,6093,21,0
6/20/2020,Solano,California,6095,865,23
6/20/2020,Sonoma,California,6097,835,4
6/20/2020,Stanislaus,California,6099,1549,36
6/20/2020,Sutter,California,6101,101,3
6/20/2020,Tehama,California,6103,35,1
6/20/2020,Trinity,California,6105,3,0
6/20/2020,Tulare,California,6107,3053,111
6/20/2020,Tuolumne,California,6109,10,0
6/20/2020,Ventura,California,6111,1865,42
6/20/2020,Yolo,California,6113,321,24
6/20/2020,Yuba,California,6115,42,1
6/21/2020,Alameda,California,6001,4826,119
6/21/2020,Alpine,California,6003,1,0
6/21/2020,Amador,California,6005,12,0
6/21/2020,Butte,California,6007,94,1
6/21/2020,Calaveras,California,6009,28,0
6/21/2020,Colusa,California,6011,7,0
6/21/2020,Contra Costa,California,6013,2294,62
6/21/2020,Del Norte,California,6015,48,0
6/21/2020,El Dorado,California,6017,130,0
6/21/2020,Fresno,California,6019,3245,66
6/21/2020,Glenn,California,6021,42,0
6/21/2020,Humboldt,California,6023,110,4
6/21/2020,Imperial,California,6025,4800,63
6/21/2020,Inyo,California,6027,26,1
6/21/2020,Kern,California,6029,3900,60
6/21/2020,Kings,California,6031,2091,15
6/21/2020,Lake,California,6033,37,0
6/21/2020,Lassen,California,6035,11,0
6/21/2020,Los Angeles,California,6037,83397,3120
6/21/2020,Madera,California,6039,321,4
6/21/2020,Marin,California,6041,1110,18
6/21/2020,Mariposa,California,6043,18,1
6/21/2020,Mendocino,California,6045,54,0
6/21/2020,Merced,California,6047,566,8
6/21/2020,Mono,California,6051,37,1
6/21/2020,Monterey,California,6053,1225,12
6/21/2020,Napa,California,6055,225,4
6/21/2020,Nevada,California,6057,75,1
6/21/2020,Orange,California,6059,10422,269
6/21/2020,Placer,California,6061,502,9
6/21/2020,Plumas,California,6063,6,0
6/21/2020,Riverside,California,6065,13021,410
6/21/2020,Sacramento,California,6067,2159,67
6/21/2020,San Benito,California,6069,170,2
6/21/2020,San Bernardino,California,6071,9156,233
6/21/2020,San Diego,California,6073,10857,338
6/21/2020,San Francisco,California,6075,3061,47
6/21/2020,San Joaquin,California,6077,2259,48
6/21/2020,San Luis Obispo,California,6079,405,1
6/21/2020,San Mateo,California,6081,2755,103
6/21/2020,Santa Barbara,California,6083,2358,22
6/21/2020,Santa Clara,California,6085,3547,155
6/21/2020,Santa Cruz,California,6087,296,3
6/21/2020,Shasta,California,6089,81,5
6/21/2020,Sierra,California,6091,1,0
6/21/2020,Siskiyou,California,6093,23,0
6/21/2020,Solano,California,6095,865,23
6/21/2020,Sonoma,California,6097,885,5
6/21/2020,Stanislaus,California,6099,1598,35
6/21/2020,Sutter,California,6101,112,3
6/21/2020,Tehama,California,6103,35,1
6/21/2020,Trinity,California,6105,3,0
6/21/2020,Tulare,California,6107,3172,111
6/21/2020,Tuolumne,California,6109,10,0
6/21/2020,Ventura,California,6111,1946,42
6/21/2020,Yolo,California,6113,330,24
6/21/2020,Yuba,California,6115,42,1
6/22/2020,Alameda,California,6001,5028,120
6/22/2020,Alpine,California,6003,1,0
6/22/2020,Amador,California,6005,13,0
6/22/2020,Butte,California,6007,111,1
6/22/2020,Calaveras,California,6009,28,0
6/22/2020,Colusa,California,6011,7,0
6/22/2020,Contra Costa,California,6013,2369,62
6/22/2020,Del Norte,California,6015,48,0
6/22/2020,El Dorado,California,6017,145,0
6/22/2020,Fresno,California,6019,3485,67
6/22/2020,Glenn,California,6021,42,0
6/22/2020,Humboldt,California,6023,112,4
6/22/2020,Imperial,California,6025,4800,63
6/22/2020,Inyo,California,6027,26,1
6/22/2020,Kern,California,6029,3975,60
6/22/2020,Kings,California,6031,2093,19
6/22/2020,Lake,California,6033,36,0
6/22/2020,Lassen,California,6035,11,0
6/22/2020,Los Angeles,California,6037,85942,3137
6/22/2020,Madera,California,6039,334,5
6/22/2020,Marin,California,6041,1250,18
6/22/2020,Mariposa,California,6043,18,1
6/22/2020,Mendocino,California,6045,62,0
6/22/2020,Merced,California,6047,661,9
6/22/2020,Mono,California,6051,40,1
6/22/2020,Monterey,California,6053,1291,12
6/22/2020,Napa,California,6055,240,4
6/22/2020,Nevada,California,6057,82,1
6/22/2020,Orange,California,6059,10595,269
6/22/2020,Placer,California,6061,519,9
6/22/2020,Plumas,California,6063,6,0
6/22/2020,Riverside,California,6065,13800,424
6/22/2020,Sacramento,California,6067,2242,67
6/22/2020,San Benito,California,6069,181,2
6/22/2020,San Bernardino,California,6071,9361,234
6/22/2020,San Diego,California,6073,11159,338
6/22/2020,San Francisco,California,6075,3188,48
6/22/2020,San Joaquin,California,6077,2400,48
6/22/2020,San Luis Obispo,California,6079,442,1
6/22/2020,San Mateo,California,6081,2781,103
6/22/2020,Santa Barbara,California,6083,2430,22
6/22/2020,Santa Clara,California,6085,3606,155
6/22/2020,Santa Cruz,California,6087,296,3
6/22/2020,Shasta,California,6089,86,5
6/22/2020,Sierra,California,6091,1,0
6/22/2020,Siskiyou,California,6093,24,0
6/22/2020,Solano,California,6095,865,23
6/22/2020,Sonoma,California,6097,935,5
6/22/2020,Stanislaus,California,6099,1688,35
6/22/2020,Sutter,California,6101,118,3
6/22/2020,Tehama,California,6103,35,1
6/22/2020,Trinity,California,6105,3,0
6/22/2020,Tulare,California,6107,3177,113
6/22/2020,Tuolumne,California,6109,12,0
6/22/2020,Ventura,California,6111,2030,43
6/22/2020,Yolo,California,6113,347,24
6/22/2020,Yuba,California,6115,43,1
6/23/2020,Alameda,California,6001,5161,121
6/23/2020,Alpine,California,6003,1,0
6/23/2020,Amador,California,6005,15,0
6/23/2020,Butte,California,6007,119,1
6/23/2020,Calaveras,California,6009,29,0
6/23/2020,Colusa,California,6011,11,0
6/23/2020,Contra Costa,California,6013,2454,62
6/23/2020,Del Norte,California,6015,49,0
6/23/2020,El Dorado,California,6017,150,0
6/23/2020,Fresno,California,6019,3672,70
6/23/2020,Glenn,California,6021,66,0
6/23/2020,Humboldt,California,6023,113,4
6/23/2020,Imperial,California,6025,5270,67
6/23/2020,Inyo,California,6027,26,1
6/23/2020,Kern,California,6029,4059,66
6/23/2020,Kings,California,6031,2186,20
6/23/2020,Lake,California,6033,41,0
6/23/2020,Lassen,California,6035,15,0
6/23/2020,Los Angeles,California,6037,88262,3171
6/23/2020,Madera,California,6039,359,5
6/23/2020,Marin,California,6041,1349,18
6/23/2020,Mariposa,California,6043,21,1
6/23/2020,Mendocino,California,6045,72,0
6/23/2020,Merced,California,6047,710,9
6/23/2020,Mono,California,6051,40,1
6/23/2020,Monterey,California,6053,1341,12
6/23/2020,Napa,California,6055,246,4
6/23/2020,Nevada,California,6057,92,1
6/23/2020,Orange,California,6059,10737,275
6/23/2020,Placer,California,6061,534,10
6/23/2020,Plumas,California,6063,6,0
6/23/2020,Riverside,California,6065,14431,431
6/23/2020,Sacramento,California,6067,2373,66
6/23/2020,San Benito,California,6069,185,2
6/23/2020,San Bernardino,California,6071,10010,234
6/23/2020,San Diego,California,6073,11357,341
6/23/2020,San Francisco,California,6075,3222,48
6/23/2020,San Joaquin,California,6077,2560,48
6/23/2020,San Luis Obispo,California,6079,453,1
6/23/2020,San Mateo,California,6081,2813,104
6/23/2020,Santa Barbara,California,6083,2478,27
6/23/2020,Santa Clara,California,6085,3727,155
6/23/2020,Santa Cruz,California,6087,322,3
6/23/2020,Shasta,California,6089,88,5
6/23/2020,Sierra,California,6091,1,0
6/23/2020,Siskiyou,California,6093,24,0
6/23/2020,Solano,California,6095,865,23
6/23/2020,Sonoma,California,6097,956,5
6/23/2020,Stanislaus,California,6099,1784,37
6/23/2020,Sutter,California,6101,125,3
6/23/2020,Tehama,California,6103,38,1
6/23/2020,Trinity,California,6105,3,0
6/23/2020,Tulare,California,6107,3434,116
6/23/2020,Tuolumne,California,6109,14,0
6/23/2020,Ventura,California,6111,2161,43
6/23/2020,Yolo,California,6113,366,24
6/23/2020,Yuba,California,6115,43,1
6/24/2020,Alameda,California,6001,5296,122
6/24/2020,Alpine,California,6003,1,0
6/24/2020,Amador,California,6005,17,0
6/24/2020,Butte,California,6007,127,1
6/24/2020,Calaveras,California,6009,29,0
6/24/2020,Colusa,California,6011,14,0
6/24/2020,Contra Costa,California,6013,2523,67
6/24/2020,Del Norte,California,6015,49,0
6/24/2020,El Dorado,California,6017,153,0
6/24/2020,Fresno,California,6019,3892,71
6/24/2020,Glenn,California,6021,74,0
6/24/2020,Humboldt,California,6023,122,4
6/24/2020,Imperial,California,6025,5549,69
6/24/2020,Inyo,California,6027,26,1
6/24/2020,Kern,California,6029,4118,66
6/24/2020,Kings,California,6031,2234,20
6/24/2020,Lake,California,6033,41,0
6/24/2020,Lassen,California,6035,15,0
6/24/2020,Los Angeles,California,6037,89490,3205
6/24/2020,Madera,California,6039,370,5
6/24/2020,Marin,California,6041,1470,18
6/24/2020,Mariposa,California,6043,21,1
6/24/2020,Mendocino,California,6045,72,0
6/24/2020,Merced,California,6047,741,10
6/24/2020,Mono,California,6051,40,1
6/24/2020,Monterey,California,6053,1397,12
6/24/2020,Napa,California,6055,252,4
6/24/2020,Nevada,California,6057,91,1
6/24/2020,Orange,California,6059,11071,299
6/24/2020,Placer,California,6061,556,10
6/24/2020,Plumas,California,6063,6,0
6/24/2020,Riverside,California,6065,14905,432
6/24/2020,Sacramento,California,6067,2439,66
6/24/2020,San Benito,California,6069,191,2
6/24/2020,San Bernardino,California,6071,10407,245
6/24/2020,San Diego,California,6073,11689,347
6/24/2020,San Francisco,California,6075,3252,48
6/24/2020,San Joaquin,California,6077,2742,49
6/24/2020,San Luis Obispo,California,6079,473,1
6/24/2020,San Mateo,California,6081,2907,104
6/24/2020,Santa Barbara,California,6083,2553,27
6/24/2020,Santa Clara,California,6085,3832,156
6/24/2020,Santa Cruz,California,6087,330,3
6/24/2020,Shasta,California,6089,92,5
6/24/2020,Sierra,California,6091,1,0
6/24/2020,Siskiyou,California,6093,26,0
6/24/2020,Solano,California,6095,946,23
6/24/2020,Sonoma,California,6097,974,5
6/24/2020,Stanislaus,California,6099,1850,37
6/24/2020,Sutter,California,6101,127,3
6/24/2020,Tehama,California,6103,50,1
6/24/2020,Trinity,California,6105,3,0
6/24/2020,Tulare,California,6107,3533,118
6/24/2020,Tuolumne,California,6109,15,0
6/24/2020,Ventura,California,6111,2260,44
6/24/2020,Yolo,California,6113,386,24
6/24/2020,Yuba,California,6115,49,1
6/25/2020,Alameda,California,6001,5403,128
6/25/2020,Alpine,California,6003,1,0
6/25/2020,Amador,California,6005,18,0
6/25/2020,Butte,California,6007,133,2
6/25/2020,Calaveras,California,6009,29,0
6/25/2020,Colusa,California,6011,16,0
6/25/2020,Contra Costa,California,6013,2576,72
6/25/2020,Del Norte,California,6015,49,0
6/25/2020,El Dorado,California,6017,158,0
6/25/2020,Fresno,California,6019,4053,71
6/25/2020,Glenn,California,6021,87,0
6/25/2020,Humboldt,California,6023,127,4
6/25/2020,Imperial,California,6025,5744,72
6/25/2020,Inyo,California,6027,28,1
6/25/2020,Kern,California,6029,4192,70
6/25/2020,Kings,California,6031,2284,21
6/25/2020,Lake,California,6033,42,0
6/25/2020,Lassen,California,6035,74,0
6/25/2020,Los Angeles,California,6037,91467,3246
6/25/2020,Madera,California,6039,383,5
6/25/2020,Marin,California,6041,1573,18
6/25/2020,Mariposa,California,6043,22,1
6/25/2020,Mendocino,California,6045,74,0
6/25/2020,Merced,California,6047,791,11
6/25/2020,Mono,California,6051,40,1
6/25/2020,Monterey,California,6053,1416,12
6/25/2020,Napa,California,6055,259,4
6/25/2020,Nevada,California,6057,101,1
6/25/2020,Orange,California,6059,11804,306
6/25/2020,Placer,California,6061,579,10
6/25/2020,Plumas,California,6063,6,0
6/25/2020,Riverside,California,6065,15142,435
6/25/2020,Sacramento,California,6067,2511,66
6/25/2020,San Benito,California,6069,194,2
6/25/2020,San Bernardino,California,6071,10769,248
6/25/2020,San Diego,California,6073,12024,352
6/25/2020,San Francisco,California,6075,3300,48
6/25/2020,San Joaquin,California,6077,2884,49
6/25/2020,San Luis Obispo,California,6079,489,1
6/25/2020,San Mateo,California,6081,2964,104
6/25/2020,Santa Barbara,California,6083,2591,27
6/25/2020,Santa Clara,California,6085,3888,156
6/25/2020,Santa Cruz,California,6087,337,3
6/25/2020,Shasta,California,6089,96,5
6/25/2020,Sierra,California,6091,1,0
6/25/2020,Siskiyou,California,6093,26,0
6/25/2020,Solano,California,6095,984,23
6/25/2020,Sonoma,California,6097,1006,5
6/25/2020,Stanislaus,California,6099,2039,38
6/25/2020,Sutter,California,6101,140,3
6/25/2020,Tehama,California,6103,55,1
6/25/2020,Trinity,California,6105,3,0
6/25/2020,Tulare,California,6107,3646,119
6/25/2020,Tuolumne,California,6109,22,0
6/25/2020,Ventura,California,6111,2314,44
6/25/2020,Yolo,California,6113,408,24
6/25/2020,Yuba,California,6115,51,1
6/26/2020,Alameda,California,6001,5514,130
6/26/2020,Alpine,California,6003,1,0
6/26/2020,Amador,California,6005,18,0
6/26/2020,Butte,California,6007,143,2
6/26/2020,Calaveras,California,6009,32,0
6/26/2020,Colusa,California,6011,17,0
6/26/2020,Contra Costa,California,6013,2676,73
6/26/2020,Del Norte,California,6015,49,0
6/26/2020,El Dorado,California,6017,158,0
6/26/2020,Fresno,California,6019,4374,72
6/26/2020,Glenn,California,6021,87,0
6/26/2020,Humboldt,California,6023,129,4
6/26/2020,Imperial,California,6025,5838,72
6/26/2020,Inyo,California,6027,27,1
6/26/2020,Kern,California,6029,4310,70
6/26/2020,Kings,California,6031,2298,21
6/26/2020,Lake,California,6033,42,0
6/26/2020,Lassen,California,6035,172,0
6/26/2020,Los Angeles,California,6037,93232,3267
6/26/2020,Madera,California,6039,415,5
6/26/2020,Marin,California,6041,1636,18
6/26/2020,Mariposa,California,6043,23,1
6/26/2020,Mendocino,California,6045,76,0
6/26/2020,Merced,California,6047,824,11
6/26/2020,Mono,California,6051,40,1
6/26/2020,Monterey,California,6053,1429,12
6/26/2020,Napa,California,6055,271,4
6/26/2020,Nevada,California,6057,108,1
6/26/2020,Orange,California,6059,12221,323
6/26/2020,Placer,California,6061,593,11
6/26/2020,Plumas,California,6063,6,0
6/26/2020,Riverside,California,6065,15643,438
6/26/2020,Sacramento,California,6067,2665,66
6/26/2020,San Benito,California,6069,198,2
6/26/2020,San Bernardino,California,6071,11290,249
6/26/2020,San Diego,California,6073,12464,358
6/26/2020,San Francisco,California,6075,3403,48
6/26/2020,San Joaquin,California,6077,3031,52
6/26/2020,San Luis Obispo,California,6079,508,1
6/26/2020,San Mateo,California,6081,2996,106
6/26/2020,Santa Barbara,California,6083,2666,28
6/26/2020,Santa Clara,California,6085,3984,156
6/26/2020,Santa Cruz,California,6087,344,3
6/26/2020,Shasta,California,6089,97,5
